0.2	62.9463	1.14867e-27
0.2	65.9128	1.0476e-27
0.2	69.0192	9.5542e-28
0.2	72.272	8.71354e-28
0.2	75.6781	7.94684e-28
0.2	79.2447	7.24761e-28
0.2	82.9793	6.6099e-28
0.2	86.89	6.02829e-28
0.2	90.985	5.49786e-28
0.2	95.273	5.01414e-28
0.2	99.7631	4.57294e-28
0.2	104.465	4.17055e-28
0.2	109.388	3.8036e-28
0.2	114.543	3.46893e-28
0.2	119.942	3.16369e-28
0.2	125.594	2.88532e-28
0.2	131.513	2.63144e-28
0.2	137.711	2.39991e-28
0.2	144.202	2.18874e-28
0.2	150.998	1.99615e-28
0.2	158.114	1.82052e-28
0.2	165.566	1.66033e-28
0.2	173.368	1.51424e-28
0.2	181.539	1.381e-28
0.2	190.095	1.25949e-28
0.2	199.054	1.14867e-28
0.2	208.435	1.0476e-28
0.2	218.258	9.5542e-29
0.2	228.544	8.71354e-29
0.2	239.315	7.94684e-29
0.2	250.594	7.24761e-29
0.2	262.404	6.6099e-29
0.2	274.77	6.02829e-29
0.2	287.72	5.49786e-29
0.2	301.28	5.01414e-29
0.2	315.479	4.57294e-29
0.2	330.347	4.17055e-29
0.2	345.915	3.8036e-29
0.2	362.218	3.46893e-29
0.2	379.289	3.16369e-29
0.2	397.164	2.88532e-29
0.2	415.882	2.63144e-29
0.2	435.482	2.39991e-29
0.2	456.005	2.18874e-29
0.2	477.496	1.99615e-29
0.2	500	1.82052e-29
0.2	523.564	1.66033e-29
0.2	548.239	1.51424e-29
0.2	574.077	1.381e-29
0.2	601.132	1.25949e-29
0.2	629.463	1.14867e-29
0.2	659.128	1.0476e-29
0.2	690.192	9.5542e-30
0.2	722.72	8.71354e-30
0.2	756.781	7.94684e-30
0.2	792.447	7.24761e-30
0.2	829.793	6.6099e-30
0.2	868.9	6.02829e-30
0.2	909.85	5.49786e-30
0.2	952.73	5.01414e-30
0.2	997.631	4.57294e-30
0.22	5	1.7968e-21
0.22	5.23564	1.6387e-21
0.22	5.48239	1.49451e-21
0.22	5.74077	1.36301e-21
0.22	6.01132	1.24308e-21
0.22	6.29463	1.1337e-21
0.22	6.59128	1.03395e-21
0.22	6.90192	9.42973e-22
0.22	7.2272	8.60001e-22
0.22	7.56781	7.84331e-22
0.22	7.92447	7.15318e-22
0.22	8.29793	6.52377e-22
0.22	8.689	5.94974e-22
0.22	9.0985	5.42622e-22
0.22	9.5273	4.94878e-22
0.22	9.97631	4.51334e-22
0.22	10.4465	4.11623e-22
0.22	10.9388	3.75404e-22
0.22	11.4543	3.42373e-22
0.22	11.9942	3.12248e-22
0.22	12.5594	2.84773e-22
0.22	13.1513	2.59717e-22
0.22	13.7711	2.36864e-22
0.22	14.4202	2.16022e-22
0.22	15.0998	1.97015e-22
0.22	15.8114	1.7968e-22
0.22	16.5566	1.6387e-22
0.22	17.3368	1.49451e-22
0.22	18.1539	1.36301e-22
0.22	19.0095	1.24308e-22
0.22	19.9054	1.1337e-22
0.22	20.8435	1.03395e-22
0.22	21.8258	9.42973e-23
0.22	22.8544	8.60001e-23
0.22	23.9315	7.84331e-23
0.22	25.0594	7.15318e-23
0.22	26.2404	6.52377e-23
0.22	27.477	5.94974e-23
0.22	28.772	5.42622e-23
0.22	30.128	4.94878e-23
0.22	31.5479	4.51334e-23
0.22	33.0347	4.11623e-23
0.22	34.5915	3.75404e-23
0.22	36.2218	3.42373e-23
0.22	37.9289	3.12248e-23
0.22	39.7164	2.84773e-23
0.22	41.5882	2.59717e-23
0.22	43.5482	2.36864e-23
0.22	45.6005	2.16022e-23
0.22	47.7496	1.97015e-23
0.22	50	1.7968e-23
0.22	52.3564	1.6387e-23
0.22	54.8239	1.49451e-23
0.22	57.4077	1.36301e-23
0.22	60.1132	1.24308e-23
0.22	62.9463	1.1337e-23
0.22	65.9128	1.03395e-23
0.22	69.0192	9.42973e-24
0.22	72.272	8.60001e-24
0.22	75.6781	7.84331e-24
0.22	79.2447	7.15318e-24
0.22	82.9793	6.52377e-24
0.22	86.89	5.94974e-24
0.22	90.985	5.42622e-24
0.22	95.273	4.94878e-24
0.22	99.7631	4.51334e-24
0.22	104.465	4.11623e-24
0.22	109.388	3.75404e-24
0.22	114.543	3.42373e-24
0.22	119.942	3.12248e-24
0.22	125.594	2.84773e-24
0.22	131.513	2.59717e-24
0.22	137.711	2.36864e-24
0.22	144.202	2.16022e-24
0.22	150.998	1.97015e-24
0.22	158.114	1.7968e-24
0.22	165.566	1.6387e-24
0.22	173.368	1.49451e-24
0.22	181.539	1.36301e-24
0.22	190.095	1.24308e-24
0.22	199.054	1.1337e-24
0.22	208.435	1.03395e-24
0.22	218.258	9.42973e-25
0.22	228.544	8.60001e-25
0.22	239.315	7.84331e-25
0.22	250.594	7.15318e-25
0.22	262.404	6.52377e-25
0.22	274.77	5.94974e-25
0.22	287.72	5.42622e-25
0.22	301.28	4.94878e-25
0.22	315.479	4.51334e-25
0.22	330.347	4.11623e-25
0.22	345.915	3.75404e-25
0.22	362.218	3.42373e-25
0.22	379.289	3.12248e-25
0.22	397.164	2.84773e-25
0.22	415.882	2.59717e-25
0.22	435.482	2.36864e-25
0.22	456.005	2.16022e-25
0.22	477.496	1.97015e-25
0.22	500	1.7968e-25
0.22	523.564	1.6387e-25
0.22	548.239	1.49451e-25
0.22	574.077	1.36301e-25
0.22	601.132	1.24308e-25
0.22	629.463	1.1337e-25
0.22	659.128	1.03395e-25
0.22	690.192	9.42973e-26
0.22	722.72	8.60001e-26
0.22	756.781	7.84331e-26
0.22	792.447	7.15318e-26
0.22	829.793	6.52377e-26
0.22	868.9	5.94974e-26
0.22	909.85	5.42622e-26
0.22	952.73	4.94878e-26
0.22	997.631	4.51334e-26
0.24	5	3.34076e-21
0.24	5.23564	3.0468e-21
0.24	5.48239	2.77872e-21
0.24	5.74077	2.53423e-21
0.24	6.01132	2.31124e-21
0.24	6.29463	2.10787e-21
0.24	6.59128	1.92241e-21
0.24	6.90192	1.75325e-21
0.24	7.2272	1.59899e-21
0.24	7.56781	1.45829e-21
0.24	7.92447	1.32998e-21
0.24	8.29793	1.21296e-21
0.24	8.689	1.10623e-21
0.24	9.0985	1.00889e-21
0.24	9.5273	9.20121e-22
0.24	9.97631	8.3916e-22
0.24	10.4465	7.65324e-22
0.24	10.9388	6.97983e-22
0.24	11.4543	6.36567e-22
0.24	11.9942	5.80559e-22
0.24	12.5594	5.29475e-22
0.24	13.1513	4.82886e-22
0.24	13.7711	4.40399e-22
0.24	14.4202	4.01648e-22
0.24	15.0998	3.66306e-22
0.24	15.8114	3.34076e-22
0.24	16.5566	3.0468e-22
0.24	17.3368	2.77872e-22
0.24	18.1539	2.53423e-22
0.24	19.0095	2.31124e-22
0.24	19.9054	2.10787e-22
0.24	20.8435	1.92241e-22
0.24	21.8258	1.75325e-22
0.24	22.8544	1.59899e-22
0.24	23.9315	1.45829e-22
0.24	25.0594	1.32998e-22
0.24	26.2404	1.21296e-22
0.24	27.477	1.10623e-22
0.24	28.772	1.00889e-22
